30.0000000000 -30.7112200000 1.7220810000
30.5865750000 -30.9165120000 1.6627560000
31.1846200000 -31.1684380000 1.6043050000
31.7943570000 -31.4829200000 1.5467800000
32.4160160000 -31.8846130000 1.4902330000
33.0498310000 -32.4139020000 1.4347070000
33.6960370000 -33.1417500000 1.3802440000
34.3548770000 -34.1587520000 9.6860210000
35.0266040000 -31.2853810000 8.9168440000
35.7114600000 -29.8227180000 8.2211660000
36.4097100000 -28.8885460000 7.5909840000
37.1216090000 -28.2406920000 7.0192600000
37.8474310000 -27.7734620000 6.4997820000
38.5874440000 -27.4299140000 6.0270720000
39.3419230000 -27.1755390000 5.5962930000
40.1111560000 -26.9876580000 5.2031570000
40.8954320000 -26.8505690000 4.8438720000
41.6950380000 -26.7529640000 4.5150730000
42.5102810000 -26.6864600000 4.2137670000
43.3414650000 -26.6447160000 3.9372990000
44.1888960000 -26.6228390000 3.6833040000
45.0529020000 -26.6170100000 3.4496670000
45.9338000000 -26.6242280000 3.2345070000
46.8319210000 -26.6421010000 3.0361390000
47.7476010000 -26.6687340000 2.8530570000
48.6811870000 -26.7026120000 2.6839090000
49.6330260000 -26.7425400000 2.5274830000
50.6034740000 -26.7875820000 2.3826890000
51.5928990000 -26.8370340000 2.2485460000
52.6016690000 -26.8904080000 2.1241700000
53.6301650000 -26.9474260000 2.0087640000
54.6787680000 -27.0080590000 1.9016080000
55.7478750000 -27.0726110000 1.8020490000
56.8378870000 -27.1418950000 1.7094960000
57.9492070000 -27.2176490000 1.6234140000
59.0822600000 -27.2884520000 1.6658030000
60.2374690000 -27.7123200000 1.5977960000
61.4152600000 -27.7432520000 1.5447670000
62.6160810000 -27.7786670000 1.4959490000
63.8403850000 -27.8163740000 1.4510220000
65.0886230000 -27.8554290000 1.4096960000
66.3612670000 -27.8953460000 1.3717070000
67.6587980000 -27.9358540000 1.3368140000
68.9816970000 -27.9767860000 1.3047980000
70.3304600000 -28.0180490000 1.2754590000
71.7055970000 -28.0595910000 1.2486130000
73.1076200000 -28.1013870000 1.2240930000
74.5370640000 -28.1434380000 1.2017460000
75.9944460000 -28.1857600000 1.1814300000
77.4803310000 -28.2283800000 1.1630190000
78.9952620000 -28.2713410000 1.1463940000
80.5398180000 -28.3146880000 1.1314470000
82.1145710000 -28.3584800000 1.1180800000
83.7201160000 -28.4027820000 1.1062020000
85.3570560000 -28.4476660000 1.0957300000
87.0260010000 -28.4932060000 1.0865890000
88.7275770000 -28.5394880000 1.0787090000
90.4624250000 -28.5866010000 1.0720290000
92.2311940000 -28.6346440000 1.0664900000
94.0345380000 -28.6837140000 1.0620420000
95.8731540000 -28.7339270000 1.0586390000
97.7477110000 -28.7853930000 1.0562390000
99.6589200000 -28.8382380000 1.0548070000
101.6075060000 -28.8925950000 1.0543110000
103.5941850000 -28.9486030000 1.0547240000
105.6197130000 -29.0064110000 1.0560240000
107.6848450000 -29.0661770000 1.0581930000
109.7903520000 -29.1280750000 1.0612190000
111.9370270000 -29.1922840000 1.0650910000
114.1256790000 -29.2590010000 1.0698060000
116.3571170000 -29.3284360000 1.0753660000
118.6321950000 -29.4008160000 1.0817750000
120.9517520000 -29.4763830000 1.0890440000
123.3166580000 -29.5554080000 1.0971890000
125.7278060000 -29.6381740000 1.1062320000
128.1860960000 -29.7249970000 1.1162000000
130.6924590000 -29.8162190000 1.1271260000
133.2478330000 -29.9122240000 1.1390510000
135.8531490000 -29.6523480000 1.1501620000
138.5094300000 -29.7476460000 1.1443390000
141.2176360000 -29.8492790000 1.1385360000
143.9787900000 -29.9578360000 1.1327420000
146.7939300000 -30.0739820000 1.1269430000
149.6641240000 -30.1984810000 1.1211310000
152.5904390000 -30.3322050000 1.1152940000
155.5739590000 -30.4761680000 1.1094250000
158.6158140000 -30.6315460000 1.1035150000
161.7171480000 -30.7997360000 1.0975570000
164.8791350000 -30.9824010000 1.0915450000
168.1029360000 -31.1815570000 1.0854730000
171.3897710000 -31.3996720000 1.0793360000
174.7408600000 -31.6398350000 1.0731320000
178.1574860000 -31.9059870000 1.0668570000
181.6409150000 -32.2032700000 1.0605090000
185.1924440000 -32.5385780000 1.0540880000
188.8134160000 -32.9214480000 1.0475910000
192.5051880000 -33.3656270000 1.0410210000
196.2691500000 -33.8918420000 1.0343780000
200.1067050000 -34.5332260000 1.0276640000
204.0192870000 -35.3469090000 1.0208820000
208.0083770000 -36.9321560000 4.0758980000
212.0754700000 -36.2054560000 4.3991520000
216.2220760000 -36.1290590000 4.7482320000
220.4497530000 -36.1827390000 5.1239190000
224.7601010000 -36.2897380000 5.5268650000
