30.0000000000 -50.8622170000 3.1912330000
30.5865750000 -50.6987500000 2.4011650000
31.1846200000 -50.5957030000 1.6799330000
31.7943570000 -50.5419120000 1.0216460000
32.4160160000 -50.5283510000 0.4209770000
33.0498310000 -50.5476950000 9.8730960000
33.6960370000 -50.5939370000 9.3736490000
34.3548770000 -50.6621400000 8.9186720000
35.0266040000 -50.7482260000 8.5045810000
35.7114600000 -50.8488240000 8.1281340000
36.4097100000 -50.9611320000 7.7863800000
37.1216090000 -51.0828170000 7.4766490000
37.8474310000 -51.2119410000 7.1965110000
38.5874440000 -51.3469010000 6.9437660000
39.3419230000 -51.4863890000 6.7164140000
40.1111560000 -51.6291240000 6.5126360000
40.8954320000 -51.7744060000 6.3307840000
41.6950380000 -51.9213680000 6.1693600000
42.5102810000 -52.0693930000 6.0269990000
43.3414650000 -52.2179760000 5.9024670000
44.1888960000 -52.3667030000 5.7946400000
45.0529020000 -52.5152550000 5.7024980000
45.9338000000 -52.6633680000 5.6251160000
46.8319210000 -52.8108670000 5.5616560000
47.7476010000 -52.9576150000 5.5113570000
48.6811870000 -53.1035460000 5.4735310000
49.6330260000 -53.2486420000 5.4475560000
50.6034740000 -53.3929560000 5.4328700000
51.5928990000 -53.5366290000 5.4289670000
52.6016690000 -53.6799320000 5.4353910000
53.6301650000 -53.8233600000 5.4517340000
54.6787680000 -53.9716420000 5.5155850000
55.7478750000 -54.0950090000 5.5519990000
56.8378870000 -54.2232020000 5.5973790000
57.9492070000 -54.3519550000 5.6514730000
59.0822600000 -54.4803540000 5.7140550000
60.2374690000 -54.6080780000 5.7849330000
61.4152600000 -54.7349850000 5.8639380000
62.6160810000 -54.8610270000 5.9509310000
63.8403850000 -54.9861950000 6.0457910000
65.0886230000 -55.1104930000 6.1484250000
66.3612670000 -55.2339480000 6.2587560000
67.6587980000 -55.3565900000 6.3767300000
68.9816970000 -55.4784510000 6.5023080000
70.3304600000 -55.5995670000 6.6354710000
71.7055970000 -55.7199780000 6.7762170000
73.1076200000 -55.8397180000 6.9245560000
74.5370640000 -55.9588240000 7.0805170000
75.9944460000 -56.0773280000 7.2441400000
77.4803310000 -56.1952630000 7.4154800000
78.9952620000 -56.3126600000 7.5946050000
80.5398180000 -56.4295430000 7.7815950000
82.1145710000 -56.5459400000 7.9765440000
83.7201160000 -56.6618690000 8.1795570000
85.3570560000 -56.7773550000 8.3907490000
87.0260010000 -56.8924060000 8.6102470000
88.7275770000 -57.0070380000 8.8381890000
90.4624250000 -57.1212580000 9.0747250000
92.2311940000 -57.2350770000 9.3200140000
94.0345380000 -57.3144340000 9.5737900000
95.8731540000 -57.4275400000 9.8352990000
97.7477110000 -57.5402980000 0.1061210000
99.6589200000 -57.6527020000 0.3864560000
101.6075060000 -57.7647510000 0.6765130000
103.5941850000 -57.8764310000 0.9765090000
105.6197130000 -57.9877360000 1.2866750000
107.6848450000 -58.0986520000 1.6072510000
109.7903520000 -58.2091790000 1.9384860000
111.9370270000 -58.3193050000 2.2806370000
114.1256790000 -58.4290280000 2.6339770000
116.3571170000 -58.5383530000 2.9987850000
118.6321950000 -51.1368410000 3.3438520000
120.9517520000 -50.9626660000 3.5035510000
123.3166580000 -50.7850380000 3.6599360000
125.7278060000 -50.6043090000 3.8127810000
128.1860960000 -50.4208760000 3.9618730000
130.6924590000 -50.2351800000 4.1069970000
133.2478330000 -50.0477100000 4.2479490000
135.8531490000 -49.8590430000 4.3845220000
138.5094300000 -49.6698150000 4.5165220000
141.2176360000 -49.4807620000 4.6437590000
143.9787900000 -49.2927510000 4.7660470000
146.7939300000 -49.1067960000 4.8832070000
149.6641240000 -48.9241030000 4.9950720000
152.5904390000 -48.7461360000 5.1014760000
155.5739590000 -48.5747070000 5.2022620000
158.6158140000 -48.4120860000 5.2972810000
161.7171480000 -48.2611890000 5.3863940000
164.8791350000 -48.1258580000 5.4694670000
168.1029360000 -48.0113070000 5.5463770000
171.3897710000 -47.9248500000 5.6170080000
174.7408600000 -47.8771670000 5.6812540000
178.1574860000 -47.8846550000 5.7390170000
181.6409150000 -47.9740520000 5.7902100000
185.1924440000 -51.3674160000 9.7800730000
188.8134160000 -47.7087590000 9.5027890000
192.5051880000 -46.6647070000 9.2516040000
196.2691500000 -46.0678830000 9.0226590000
200.1067050000 -46.0422970000 1.2543540000
204.0192870000 -44.5457990000 0.8810540000
208.0083770000 -43.6271550000 0.5387940000
212.0754700000 -42.9230880000 0.2234060000
216.2220760000 -42.3408810000 9.9312460000
220.4497530000 -41.8418850000 9.6592430000
224.7601010000 -41.3983120000 9.4044720000
229.1547240000 -40.9984590000 9.1644710000
233.6352690000 -40.6328930000 8.9370780000
238.2034300000 -40.2950250000 8.7204020000
